Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,5.224137931034483,48.0310344827586,0.08045977011494267,2.241379310344827,0.6496223316912973,0.6927093596059114,0.253291531882,24.5,236000.0
1987_19_21,11.21724137931034,35.54827586206897,0.08045977011494267,3.4252873563218365,0.5981609195402299,0.7139737274220034,0.300304467432667,24.5,236000.0
1987_20_22,14.235632183908026,39.63678160919543,0.0,2.862068965517239,0.5465024630541869,0.729967159277504,0.343921264598,24.5,236000.0
1987_21_23,18.580459770114935,46.60977011494257,0.0,1.7586206896551717,0.492463054187192,0.7549096880131364,0.38011967003866703,24.5,236000.0
1987_22_24,12.634482758620685,67.0798850574713,0.011494252873563234,0.21839080459770158,0.43183908045977004,0.7330213464696224,0.4194274523253329,24.5,236000.0
1987_23_25,11.90689655172415,74.18850574712644,0.022988505747126468,0.0919540229885059,0.34477832512315265,0.6770279146141217,0.465276359757,24.5,236000.0
1987_24_26,8.814942528735637,77.14310344827588,0.022988505747126468,0.05747126436781624,0.2616420361247947,0.5892939244663383,0.49717190375500003,24.5,236000.0
1987_25_27,11.03103448275862,76.02643678160918,0.011494252873563234,0.045977011494253005,0.2360755336617403,0.48996715927750395,0.514877201806,24.5,236000.0
1987_26_28,14.212643678160918,69.9051724137931,0.0,0.06896551724137943,0.21495894909688,0.428390804597701,0.519243596045,24.5,236000.0
1987_27_29,15.552873563218398,68.64942528735634,0.0,0.022988505747126433,0.20929392446633832,0.3690968801313626,0.529525648206333,24.5,236000.0
1987_28_30,15.654022988505764,71.86149425287361,0.057471264367816,0.022988505747126433,0.212824302134647,0.3234975369458126,0.539925400544667,24.5,236000.0
1987_29_31,21.4114942528736,83.36839080459774,0.6781609195402293,0.0,0.2451395730706077,0.29479474548440066,0.5186439180046671,24.5,236000.0
1987_30_32,26.18160919540233,86.34310344827587,0.6781609195402293,0.0,0.22991789819376032,0.3248111658456487,0.45106764588200005,24.5,236000.0
1987_31_33,26.772413793103464,70.95,0.6206896551724133,0.18390804597701169,0.17990147783251267,0.37671592775041063,0.34962262292566704,24.5,236000.0
1987_32_34,20.01494252873563,52.96724137931033,0.0,0.310344827586207,0.130410509031199,0.41059113300492595,0.264458038520667,24.5,236000.0
1987_33_35,15.467816091954,46.57126436781607,0.0,0.459770114942529,0.15374384236453234,0.4051559934318554,0.227121411289333,24.5,236000.0
1987_34_36,14.852873563218367,54.485057471264334,0.0,0.27586206896551735,0.25761904761904764,0.394975369458128,0.277376070183333,24.5,236000.0
