Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,5.585185185185185,52.336419753086396,0.074074074074074,1.8888888888888866,0.6520634920634919,0.7250088183421517,0.265321808733667,26.1,317600.0
1987_19_21,11.139506172839496,38.022839506172836,0.074074074074074,3.1358024691358,0.606137566137566,0.7455026455026453,0.309751320090667,26.1,317600.0
1987_20_22,13.048148148148137,39.54135802469133,0.0,2.7901234567901203,0.5544973544973547,0.7516049382716048,0.34861199396533304,26.1,317600.0
1987_21_23,12.535802469135794,47.2111111111111,0.0,2.0740740740740726,0.516825396825397,0.7463668430335098,0.385544792557333,26.1,317600.0
1987_22_24,7.907407407407393,69.45987654320989,0.0,0.333333333333333,0.49319223985890664,0.6985537918871253,0.425053901601,26.1,317600.0
1987_23_25,13.061728395061705,76.76790123456796,0.0,0.13580246913580232,0.38340388007054665,0.6526807760141095,0.4697658486296671,26.1,317600.0
1987_24_26,14.10740740740738,77.95987654320989,0.0,0.037037037037037,0.2636860670194004,0.5949559082892416,0.50402997737,26.1,317600.0
1987_25_27,18.497530864197515,74.45679012345676,0.012345679012345666,0.037037037037037,0.18647266313932967,0.525379188712522,0.529208969910333,26.1,317600.0
1987_26_28,17.84938271604938,67.5518518518518,0.012345679012345666,0.049382716049382665,0.17970017636684302,0.48343915343915334,0.5436832620903329,26.1,317600.0
1987_27_29,22.648148148148135,66.1962962962963,0.037037037037037035,0.012345679012345666,0.16319223985890666,0.44776014109347434,0.558162484284667,26.1,317600.0
1987_28_30,21.474074074074068,69.0703703703704,0.049382716049382734,0.012345679012345666,0.12887125220458567,0.44082892416225733,0.566926480597,26.1,317600.0
1987_29_31,27.370370370370363,81.41358024691364,0.5679012345679028,0.0,0.12192239858906534,0.4199294532627867,0.5377766574473329,26.1,317600.0
1987_30_32,32.46049382716053,84.0586419753087,0.5432098765432114,0.0,0.09948853615520274,0.4657142857142857,0.45782263850500005,26.1,317600.0
1987_31_33,30.532098765432135,68.44012345679016,0.51851851851852,0.24691358024691334,0.07278659611992948,0.5134744268077603,0.34601983739833303,26.1,317600.0
1987_32_34,22.719753086419768,52.03209876543209,0.0,0.2839506172839503,0.0483068783068783,0.5539506172839507,0.255154738077333,26.1,317600.0
1987_33_35,14.2111111111111,45.22839506172837,0.0,0.5308641975308637,0.08689594356261023,0.5342857142857144,0.21795470958000002,26.1,317600.0
1987_34_36,17.719753086419768,55.56481481481483,0.012345679012345666,0.2839506172839503,0.14174603174603184,0.5236331569664904,0.274444281284,26.1,317600.0
1987_35_37,13.193827160493852,59.2740740740741,0.012345679012345666,0.5925925925925933,0.23647266313933002,0.5162081128747796,0.35725071829666705,26.1,317600.0
1987_36_38,9.462962962962983,55.45000000000004,0.012345679012345666,1.40740740740741,0.36239858906525607,0.5078483245149914,0.420411065292,26.1,317600.0
1988_18_20,1.7728395061728373,49.05925925925927,0.18518518518518534,2.432098765432098,0.7577777777777777,0.4308641975308643,0.259684990361333,29.1,320000.0
1988_19_21,3.985185185185181,63.23456790123456,0.18518518518518534,1.3580246913580234,0.7450970017636683,0.399153439153439,0.287698762886667,29.1,320000.0
1988_20_22,10.087654320987637,60.393827160493835,0.18518518518518534,1.1234567901234553,0.6822927689594357,0.3950088183421516,0.318228545805333,29.1,320000.0
1988_21_23,30.392592592592592,61.579012345679,0.0,0.30864197530864196,0.5712698412698414,0.4748853615520283,0.36386730031033293,29.1,320000.0
1988_22_24,29.420987654320992,65.72407407407407,0.0,0.0,0.3937918871252207,0.5712169312169313,0.43469635738833295,29.1,320000.0
1988_23_25,27.041975308641995,74.44074074074076,0.0,0.0,0.252857142857143,0.606984126984127,0.49538397452,29.1,320000.0
1988_24_26,17.532098765432092,79.96975308641977,0.0,0.0,0.164567901234568,0.5670017636684302,0.5351569139213329,29.1,320000.0
1988_25_27,38.01975308641973,75.34382716049383,0.0,0.0,0.1348148148148149,0.5885361552028221,0.546325632386,29.1,320000.0
1988_26_28,41.1753086419753,68.84814814814814,0.0,0.0,0.07940035273368613,0.648236331569665,0.56566235018,29.1,320000.0
1988_27_29,30.65308641975308,71.62407407407407,0.30864197530864196,0.012345679012345666,0.028077601410934728,0.6524867724867723,0.585505216662333,29.1,320000.0
1988_28_30,12.144444444444455,78.88148148148147,0.6172839506172839,0.012345679012345666,0.04151675485008817,0.5415520282186946,0.599008104936667,29.1,320000.0
1988_29_31,13.062962962962956,79.32407407407406,0.6172839506172839,0.012345679012345666,0.0874779541446206,0.4274779541446207,0.5960421490236669,29.1,320000.0
1988_30_32,18.143209876543207,75.4833333333334,0.30864197530864196,0.0,0.13031746031746,0.3677248677248677,0.5831292532060001,29.1,320000.0
1988_31_33,33.69135802469133,68.17654320987658,0.0,0.0,0.12350970017636669,0.411111111111111,0.564927397535667,29.1,320000.0
1988_32_34,24.214814814814797,70.38333333333333,0.0,0.0,0.12880070546737232,0.4666666666666666,0.546364626602667,29.1,320000.0
1988_33_35,19.47037037037035,74.38703703703696,0.13580246913580232,0.0,0.24527336860670235,0.49506172839506163,0.520717118430667,29.1,320000.0
1988_34_36,8.062962962962954,67.52962962962955,0.296296296296296,0.65432098765432,0.4123633156966493,0.4832980599647267,0.48891968485433296,29.1,320000.0
1988_35_37,16.041975308641955,56.4259259259259,0.296296296296296,1.1851851851851833,0.5482539682539683,0.4999647266313933,0.45497216159566706,29.1,320000.0
1988_36_38,21.180246913580238,29.833950617283932,0.16049382716049368,3.086419753086417,0.5698236331569663,0.5825925925925931,0.409554426284333,29.1,320000.0
1989_18_20,19.291358024691323,40.304320987654336,0.0,2.4938271604938262,0.6231216931216933,0.7008289241622574,0.247683417987,25.4,248000.0
