Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,5.4750000000000005,61.73333333333333,1.0,0.6666666666666666,0.7151190476190475,0.6026190476190476,0.199652228091333,23.7,28100.0
1987_19_21,8.708333333333334,61.83333333333332,1.0,0.9166666666666666,0.6377380952380953,0.6014285714285714,0.23953525667033299,23.7,28100.0
1987_20_22,14.625,68.60833333333333,1.0,0.9166666666666666,0.5510714285714287,0.6192857142857139,0.286761600975,23.7,28100.0
1987_21_23,13.516666666666666,70.75833333333334,0.3333333333333333,0.8333333333333334,0.42642857142857166,0.620595238095238,0.34540321007700003,23.7,28100.0
1987_22_24,13.183333333333332,88.47916666666667,0.6666666666666666,0.0,0.307857142857143,0.5702380952380953,0.409720005417667,23.7,28100.0
1987_23_25,16.15833333333333,99.19166666666666,1.5833333333333333,0.0,0.22059523809523798,0.479761904761905,0.48072172558566706,23.7,28100.0
1987_24_26,13.975,103.50833333333333,1.9166666666666667,0.0,0.19630952380952368,0.3786904761904763,0.5333070432073329,23.7,28100.0
1987_25_27,16.14166666666667,103.2375,1.5833333333333333,0.0,0.23499999999999968,0.2939285714285713,0.5706415278343331,23.7,28100.0
1987_26_28,19.25,94.30833333333334,0.3333333333333333,0.0,0.23440476190476167,0.2654761904761903,0.5832421373426669,23.7,28100.0
1987_27_29,30.816666666666666,93.65416666666668,0.0,0.0,0.24845238095238067,0.26488095238095233,0.583992848435667,23.7,28100.0
1987_28_30,28.816666666666663,95.67083333333333,0.0,0.0,0.19380952380952365,0.3129761904761907,0.561781836651667,23.7,28100.0
1987_29_31,31.01666666666667,106.35416666666667,1.5,0.0,0.16690476190476167,0.337261904761905,0.519728470811,23.7,28100.0
1987_30_32,21.658333333333335,108.02499999999999,1.5833333333333333,0.0,0.25380952380952365,0.37738095238095265,0.4659955167273329,23.7,28100.0
1987_31_33,46.30833333333334,102.84999999999998,1.5833333333333333,0.0,0.4035714285714283,0.46642857142857164,0.407056873899333,23.7,28100.0
1987_32_34,32.766666666666666,83.2,0.08333333333333333,0.0,0.5445238095238093,0.5991666666666671,0.35952415007433297,23.7,28100.0
1987_33_35,30.04166666666666,76.7,0.0,0.0,0.6005952380952381,0.693452380952381,0.328089597724333,23.7,28100.0
1987_34_36,1.9749999999999999,75.0,0.0,0.0,0.638095238095238,0.703095238095238,0.309200460517333,23.7,28100.0
1987_35_37,4.175,68.78333333333333,0.0,0.08333333333333333,0.6786904761904763,0.668095238095238,0.296133319788667,23.7,28100.0
1987_36_38,4.866666666666666,67.9875,0.0,0.08333333333333333,0.679047619047619,0.66,0.28685469321400003,23.7,28100.0
1988_18_20,9.941666666666666,45.425000000000004,0.0,2.0833333333333335,0.6610714285714286,0.7096428571428572,0.16695470675899998,20.2,48000.0
1988_19_21,5.8,62.679166666666674,0.5833333333333334,1.25,0.6429761904761907,0.7032142857142859,0.19484602465133302,20.2,48000.0
1988_20_22,5.125,98.41250000000001,2.75,0.3333333333333333,0.6257142857142859,0.6603571428571429,0.247365474739333,20.2,48000.0
1988_21_23,4.483333333333333,117.0625,4.083333333333333,0.0,0.603571428571429,0.5889285714285714,0.31606115400233303,20.2,48000.0
1988_22_24,15.024999999999999,117.07083333333333,4.166666666666667,0.0,0.4528571428571429,0.5401190476190473,0.392400528240333,20.2,48000.0
1988_23_25,15.908333333333333,109.42916666666667,2.75,0.0,0.329642857142857,0.47916666666666635,0.44922199647833294,20.2,48000.0
1988_24_26,15.116666666666667,105.70416666666667,2.0833333333333335,0.0,0.2534523809523807,0.400595238095238,0.48705962345933296,20.2,48000.0
1988_25_27,18.166666666666668,111.16249999999998,1.8333333333333333,0.0,0.2325,0.36738095238095236,0.5097505485576671,20.2,48000.0
1988_26_28,22.51666666666667,104.52499999999999,1.0833333333333333,0.0,0.19404761904761922,0.35154761904761905,0.521130827577,20.2,48000.0
1988_27_29,23.40833333333333,103.03333333333332,0.75,0.0,0.14940476190476218,0.3426190476190474,0.5271696329406671,20.2,48000.0
1988_28_30,14.641666666666666,107.40416666666665,1.6666666666666667,0.0,0.24309523809523825,0.2414285714285714,0.5194798862253329,20.2,48000.0
1988_29_31,8.174999999999999,113.625,2.3333333333333335,0.0,0.41559523809523835,0.14499999999999993,0.47889670865500006,20.2,48000.0
1988_30_32,6.875,115.29583333333335,3.0,0.0,0.658809523809524,0.08345238095238101,0.414524380333,20.2,48000.0
1988_31_33,3.5,112.18333333333334,2.0833333333333335,0.0,0.8158333333333335,0.07071428571428569,0.347205174048333,20.2,48000.0
1988_32_34,5.741666666666667,101.10000000000001,1.4166666666666667,0.0,0.8786904761904761,0.08690476190476176,0.306649397264,20.2,48000.0
1988_33_35,4.875,91.96666666666665,0.4166666666666667,0.0,0.8336904761904762,0.10773809523809501,0.288412095354333,20.2,48000.0
1988_34_36,16.333333333333332,71.97916666666667,0.0,0.3333333333333333,0.8036904761904763,0.14071428571428532,0.283002573479667,20.2,48000.0
1988_35_37,19.7,65.87916666666666,0.0,0.3333333333333333,0.7360714285714285,0.23738095238095203,0.277387891101333,20.2,48000.0
1988_36_38,20.308333333333334,47.824999999999996,0.0,0.4166666666666667,0.6617857142857142,0.364642857142857,0.255595774075667,20.2,48000.0
1989_18_20,6.866666666666667,67.45,0.5,1.75,0.668095238095238,0.6291666666666667,0.16522060138133302,18.2,36000.0
1989_19_21,12.641666666666666,71.99583333333334,0.5,0.16666666666666666,0.6139285714285713,0.6408333333333333,0.211841392387667,18.2,36000.0
1989_20_22,13.958333333333334,62.1625,0.5,0.5,0.5472619047619046,0.6575,0.273144521197,18.2,36000.0
1989_21_23,28.075,51.68333333333334,0.0,0.6666666666666666,0.48797619047619034,0.7044047619047619,0.339758011648,18.2,36000.0
1989_22_24,39.93333333333333,63.75833333333333,0.0,0.5833333333333334,0.396190476190476,0.740595238095238,0.3952241094403329,18.2,36000.0
1989_23_25,43.55833333333333,79.20416666666667,0.16666666666666666,0.16666666666666666,0.27511904761904765,0.7276190476190476,0.45047337125799997,18.2,36000.0
1989_24_26,28.941666666666666,93.78333333333335,0.5833333333333334,0.0,0.1583333333333337,0.6688095238095236,0.501943396993,18.2,36000.0
1989_25_27,15.116666666666667,104.85416666666667,0.9166666666666666,0.0,0.11619047619047647,0.5458333333333333,0.546443139645,18.2,36000.0
1989_26_28,14.949999999999998,106.63333333333333,0.8333333333333334,0.0,0.11285714285714314,0.45107142857142857,0.567860896654333,18.2,36000.0
1989_27_29,9.325000000000001,115.75416666666668,2.3333333333333335,0.0,0.22964285714285715,0.3092857142857143,0.557612894487,18.2,36000.0
1989_28_30,6.483333333333333,116.92916666666667,2.5833333333333335,0.0,0.3960714285714287,0.20154761904761898,0.5146392523363329,18.2,36000.0
