Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,16.40555555555557,20.011111111111124,0.0,2.9999999999999987,0.5631746031746033,0.8999206349206347,0.302127058557,59.1,66000.0
1987_19_21,10.544444444444446,28.483333333333334,0.0,1.8333333333333324,0.5636507936507936,0.8916666666666666,0.33823182693400006,59.1,66000.0
1987_20_22,10.438888888888888,34.08888888888887,0.0,1.4444444444444438,0.5883333333333337,0.863809523809524,0.3707801336503329,59.1,66000.0
1987_21_23,13.227777777777787,38.1972222222222,0.0,1.4999999999999993,0.603888888888889,0.838888888888889,0.40711514327799997,59.1,66000.0
1987_22_24,27.983333333333377,48.70277777777776,0.0,0.5555555555555561,0.569920634920635,0.8604761904761903,0.442306229471,59.1,66000.0
1987_23_25,27.655555555555594,55.38055555555557,0.0,0.27777777777777807,0.5268253968253968,0.8761904761904761,0.47667152565433296,59.1,66000.0
1987_24_26,29.988888888888926,62.7805555555556,0.0,0.0,0.4784920634920633,0.8872222222222224,0.5022939744026671,59.1,66000.0
1987_25_27,14.788888888888897,71.1916666666667,0.0,0.0,0.4106349206349204,0.837857142857143,0.529814407067667,59.1,66000.0
1987_26_28,12.022222222222233,86.78055555555545,0.0,0.0,0.3709523809523807,0.7326190476190476,0.550870551591333,59.1,66000.0
1987_27_29,1.88888888888889,101.4111111111111,0.0,0.0,0.3764285714285714,0.5649206349206346,0.56232855363,59.1,66000.0
1987_28_30,4.34999999999999,107.05555555555559,0.0,0.0,0.43388888888888905,0.3857142857142853,0.561514894099,59.1,66000.0
1987_29_31,6.938888888888877,96.85833333333345,0.0,0.0,0.47793650793650794,0.25571428571428534,0.551753426209,59.1,66000.0
1987_30_32,11.027777777777755,88.41666666666667,0.0,0.0,0.4605555555555556,0.19158730158730133,0.5380613206476671,59.1,66000.0
1987_31_33,11.34444444444442,87.3388888888889,0.0,0.0,0.4911904761904764,0.14571428571428566,0.5077815947443329,59.1,66000.0
1987_32_34,12.772222222222203,96.10000000000002,0.3333333333333333,0.0,0.5115079365079367,0.12253968253968256,0.47611525654066705,59.1,66000.0
1987_33_35,9.655555555555544,88.6388888888889,0.3333333333333333,0.0,0.5457142857142857,0.09285714285714282,0.452256710839,59.1,66000.0
1987_34_36,11.594444444444443,81.3666666666666,0.3333333333333333,0.0,0.5082539682539681,0.11182539682539683,0.45169671536966705,59.1,66000.0
