Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,5.257142857142854,62.771428571428565,1.2380952380952381,1.095238095238093,0.6885714285714291,0.5536734693877551,0.191911075067,49.3,245000.0
1987_19_21,5.566666666666663,60.67380952380953,1.0,1.1904761904761896,0.6319727891156467,0.532312925170068,0.232738597689333,49.3,245000.0
1987_20_22,12.080952380952397,65.60476190476187,0.8571428571428571,1.0476190476190466,0.5894557823129253,0.519455782312925,0.282191144499333,49.3,245000.0
1987_21_23,12.00476190476193,67.71904761904757,0.4285714285714284,0.6666666666666666,0.4574149659863947,0.5182312925170067,0.33755122645233304,49.3,245000.0
1987_22_24,13.000000000000023,84.58333333333327,1.0952380952380951,0.0,0.33605442176870737,0.468299319727891,0.3926351089863329,49.3,245000.0
1987_23_25,11.838095238095226,96.67619047619051,1.9999999999999982,0.0,0.2519727891156463,0.382517006802721,0.44858153206999996,49.3,245000.0
1987_24_26,15.252380952380923,98.97857142857147,2.095238095238093,0.0,0.27387755102040834,0.28149659863945564,0.489989522509,49.3,245000.0
1987_25_27,16.0380952380952,99.63095238095242,1.523809523809522,0.0,0.2991156462585037,0.222517006802721,0.518772659496,49.3,245000.0
1987_26_28,19.861904761904768,87.32619047619046,0.42857142857142866,0.0,0.324013605442177,0.1946938775510203,0.533046462922,49.3,245000.0
1987_27_29,26.9714285714286,87.7357142857142,0.1904761904761907,0.0,0.3375510204081633,0.20340136054421765,0.544106254624,49.3,245000.0
1987_28_30,24.73809523809528,87.5333333333332,0.09523809523809534,0.0,0.2991836734693877,0.23394557823129233,0.5409598998346671,49.3,245000.0
1987_29_31,25.78095238095241,99.99523809523782,1.0952380952380953,0.0,0.26006802721088434,0.250408163265306,0.5201907518066671,49.3,245000.0
1987_30_32,13.571428571428584,102.51190476190455,1.1904761904761907,0.0,0.325374149659864,0.23551020408163237,0.48231101815466704,49.3,245000.0
1987_31_33,33.052380952380936,98.20714285714267,1.2380952380952384,0.0,0.468979591836735,0.277551020408163,0.436463718627,49.3,245000.0
1987_32_34,24.180952380952352,78.12619047619043,0.23809523809523836,0.23809523809523805,0.575714285714286,0.37768707482993163,0.39745950145099995,49.3,245000.0
1987_33_35,24.6285714285714,69.18095238095232,0.04761904761904767,0.28571428571428575,0.61108843537415,0.4745578231292517,0.369894889306,49.3,245000.0
1987_34_36,3.7142857142857095,68.1047619047619,0.0,0.6190476190476191,0.6291836734693881,0.4889795918367346,0.35005283706100004,49.3,245000.0
1987_35_37,5.642857142857136,62.79999999999999,0.0,1.0476190476190477,0.6618367346938777,0.4622448979591837,0.327611536053667,49.3,245000.0
1987_36_38,8.976190476190448,62.088095238095235,0.0,1.0,0.648843537414966,0.4787755102040814,0.29886963177966697,49.3,245000.0
1988_18_20,11.4,41.23809523809527,0.0,2.5238095238095233,0.5823129251700679,0.670408163265306,0.17829932843899998,32.6,197800.0
1988_19_21,3.9571428571428573,66.247619047619,0.9523809523809533,1.523809523809523,0.619455782312925,0.6444897959183674,0.20228640942499998,32.6,197800.0
1988_20_22,3.00952380952381,98.32619047619035,2.5714285714285734,0.3333333333333333,0.6298639455782314,0.5872108843537417,0.24651524671366698,32.6,197800.0
1988_21_23,1.5476190476190468,117.26190476190466,3.904761904761907,0.0,0.6455102040816327,0.5056462585034017,0.303573444881,32.6,197800.0
1988_22_24,7.476190476190458,116.48571428571431,3.761904761904764,0.0,0.5055102040816327,0.44034013605442196,0.36584475556333296,32.6,197800.0
1988_23_25,8.62857142857141,112.44999999999997,3.3333333333333335,0.0,0.40734693877551004,0.35503401360544234,0.41235441921366706,32.6,197800.0
1988_24_26,9.12857142857141,107.20952380952365,2.6666666666666665,0.0,0.38605442176870736,0.2587755102040817,0.44722052814333296,32.6,197800.0
1988_25_27,22.019047619047644,109.13095238095234,2.047619047619047,0.0,0.37918367346938764,0.2401360544217687,0.47403469922066704,32.6,197800.0
1988_26_28,27.5857142857143,99.01190476190483,0.8571428571428573,0.0,0.3216326530612246,0.27387755102040795,0.4920842979913329,32.6,197800.0
1988_27_29,28.100000000000012,96.68095238095253,0.6666666666666673,0.0,0.21496598639455797,0.2993877551020407,0.4992821182633329,32.6,197800.0
1988_28_30,10.085714285714277,103.25238095238086,2.1428571428571432,0.0,0.32544217687074833,0.21659863945578228,0.49002787547666704,32.6,197800.0
1988_29_31,3.9333333333333367,108.18571428571403,2.80952380952381,0.0,0.5031292517006803,0.11088435374149652,0.459371259461667,32.6,197800.0
1988_30_32,4.604761904761907,108.933333333333,3.19047619047619,0.0,0.7257142857142856,0.054625850340136096,0.4123326333163329,32.6,197800.0
1988_31_33,6.104761904761911,105.01904761904733,1.904761904761903,0.0,0.8297278911564626,0.04918367346938777,0.361149598771,32.6,197800.0
1988_32_34,4.371428571428574,96.06428571428559,1.2380952380952366,0.0,0.8935374149659863,0.057959183673469396,0.322616032098667,32.6,197800.0
