Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,2.4333333333333336,67.36666666666667,0.6666666666666666,1.0833333333333333,0.6886904761904761,0.35607142857142865,0.14252865549833302,49.8,207938.0
1987_19_21,1.6083333333333332,61.88333333333333,0.6666666666666666,1.0,0.6563095238095237,0.33059523809523833,0.162720498281667,49.8,207938.0
1987_20_22,16.474999999999998,64.42083333333333,0.3333333333333333,0.75,0.6119047619047621,0.3340476190476193,0.184583470790333,49.8,207938.0
1987_21_23,19.125,66.95833333333333,0.5833333333333334,0.3333333333333333,0.5161904761904763,0.3564285714285716,0.21349958118533302,49.8,207938.0
1987_22_24,20.525000000000002,85.84166666666665,1.5833333333333333,0.0,0.3820238095238097,0.367619047619048,0.255266007302333,49.8,207938.0
1987_23_25,10.308333333333334,98.71666666666665,2.8333333333333335,0.0,0.29273809523809535,0.33202380952380967,0.31527968213033297,49.8,207938.0
1987_24_26,12.983333333333334,99.6375,2.25,0.0,0.25964285714285734,0.27666666666666667,0.3699465313573329,49.8,207938.0
1987_25_27,19.083333333333332,95.825,1.3333333333333333,0.0,0.2501190476190477,0.24,0.408630824742,49.8,207938.0
1987_26_28,18.208333333333332,82.76666666666667,0.08333333333333333,0.0,0.229404761904762,0.222857142857143,0.42286670317866704,49.8,207938.0
1987_27_29,23.441666666666666,83.84583333333333,0.3333333333333333,0.0,0.24678571428571436,0.209761904761905,0.43049038445,49.8,207938.0
1987_28_30,17.758333333333336,83.45,0.8333333333333334,0.0,0.25619047619047636,0.20535714285714302,0.435262388316,49.8,207938.0
1987_29_31,18.416666666666668,97.54166666666667,1.5833333333333333,0.0,0.276547619047619,0.18821428571428567,0.42808256658066707,49.8,207938.0
1987_30_32,8.341666666666667,99.22083333333335,1.4166666666666667,0.0,0.3647619047619046,0.16357142857142834,0.404475844072333,49.8,207938.0
1987_31_33,9.591666666666667,94.03750000000001,1.0833333333333333,0.0,0.5535714285714287,0.13607142857142832,0.35517132087666703,49.8,207938.0
1987_32_34,6.458333333333333,73.91250000000001,0.5,0.08333333333333333,0.7113095238095241,0.13,0.306471035223667,49.8,207938.0
1987_33_35,10.033333333333333,66.8125,0.4166666666666667,0.08333333333333333,0.7832142857142861,0.141904761904762,0.270486662371333,49.8,207938.0
1987_34_36,5.849999999999999,71.40416666666667,0.5,0.08333333333333333,0.7666666666666666,0.15226190476190468,0.245427626718333,49.8,207938.0
1987_35_37,6.849999999999999,65.01666666666667,0.3333333333333333,0.75,0.7641666666666667,0.15690476190476166,0.220081997422667,49.8,207938.0
1987_36_38,4.466666666666667,60.24166666666667,0.3333333333333333,1.5,0.7569047619047616,0.163333333333333,0.190552910223333,49.8,207938.0
1988_18_20,7.325,49.875,0.0,2.0833333333333335,0.7277380952380953,0.29476190476190467,0.152623977663333,27.9,181142.0
1988_19_21,7.2250000000000005,76.39583333333333,0.6666666666666666,0.6666666666666666,0.6901190476190476,0.29404761904761895,0.170110747423,27.9,181142.0
1988_20_22,3.466666666666667,94.825,2.0,0.3333333333333333,0.6439285714285713,0.2764285714285713,0.194370854811333,27.9,181142.0
1988_21_23,9.158333333333333,102.8,3.0,0.0,0.5251190476190474,0.24642857142857133,0.22875097079066697,27.9,181142.0
1988_22_24,9.108333333333334,100.96666666666665,3.25,0.0,0.4374999999999996,0.21476190476190463,0.27546228951900004,27.9,181142.0
1988_23_25,9.308333333333335,107.29166666666667,3.1666666666666665,0.0,0.4041666666666663,0.170595238095238,0.315853320446667,27.9,181142.0
1988_24_26,9.058333333333334,113.79166666666667,3.25,0.0,0.480595238095238,0.1305952380952381,0.346916825601333,27.9,181142.0
1988_25_27,14.416666666666666,112.75833333333333,2.5833333333333335,0.0,0.49714285714285705,0.11654761904761875,0.364577880154667,27.9,181142.0
1988_26_28,16.49166666666667,101.13333333333333,1.3333333333333333,0.0,0.486904761904762,0.11440476190476177,0.38025446520633294,27.9,181142.0
1988_27_29,10.558333333333334,96.32083333333333,1.25,0.0,0.493452380952381,0.10238095238095224,0.38156736039533296,27.9,181142.0
1988_28_30,3.5500000000000003,104.66666666666667,2.5833333333333335,0.0,0.6140476190476193,0.06273809523809523,0.36165666451899997,27.9,181142.0
1988_29_31,9.141666666666667,108.52500000000002,3.5,0.0,0.7154761904761906,0.060357142857142866,0.321276825601333,27.9,181142.0
1988_30_32,9.833333333333334,108.80416666666667,3.0833333333333335,0.0,0.795357142857143,0.0710714285714286,0.279666022336667,27.9,181142.0
1988_31_33,21.458333333333332,99.40833333333335,1.8333333333333333,0.0,0.785357142857143,0.11797619047619061,0.24799076675266699,27.9,181142.0
1988_32_34,13.708333333333336,87.64999999999999,0.9166666666666666,0.25,0.7527380952380952,0.15297619047619063,0.23272475085933303,27.9,181142.0
1988_33_35,13.016666666666667,79.41666666666667,0.3333333333333333,0.25,0.715357142857143,0.18250000000000002,0.221662040378333,27.9,181142.0
1988_34_36,3.2083333333333335,67.87083333333334,0.3333333333333333,0.5,0.7211904761904763,0.18166666666666667,0.21063650773200002,27.9,181142.0
1988_35_37,3.091666666666667,63.75,0.3333333333333333,0.6666666666666666,0.7441666666666666,0.17250000000000001,0.198268393470667,27.9,181142.0
1988_36_38,3.9166666666666665,44.145833333333336,0.3333333333333333,1.9166666666666667,0.7597619047619046,0.1679761904761907,0.182072499999667,27.9,181142.0
1989_18_20,9.275,58.82083333333333,0.0,1.75,0.7360714285714286,0.269047619047619,0.141448180842,33.7,213538.0
1989_19_21,17.458333333333332,60.349999999999994,0.0,0.9166666666666666,0.6583333333333337,0.3025,0.15239360824766698,33.7,213538.0
1989_20_22,14.575000000000001,53.94583333333333,0.0,0.75,0.5798809523809526,0.326904761904762,0.16740114046399998,33.7,213538.0
1989_21_23,19.01666666666667,57.12916666666666,0.0,0.75,0.54,0.33428571428571435,0.19105499785233301,33.7,213538.0
1989_22_24,10.966666666666667,70.92916666666666,0.08333333333333333,0.3333333333333333,0.464047619047619,0.32619047619047636,0.229065131013667,33.7,213538.0
1989_23_25,20.974999999999998,75.19166666666666,0.4166666666666667,0.16666666666666666,0.37083333333333335,0.307857142857143,0.286956290807667,33.7,213538.0
1989_24_26,15.341666666666663,85.09583333333333,1.0,0.08333333333333333,0.2611904761904763,0.303214285714286,0.351773047680333,33.7,213538.0
1989_25_27,18.066666666666666,95.35833333333333,1.8333333333333333,0.0,0.2316666666666667,0.268809523809524,0.406394364261,33.7,213538.0
1989_26_28,15.799999999999999,104.10833333333333,1.5833333333333333,0.0,0.20130952380952363,0.2583333333333333,0.42987415377966703,33.7,213538.0
1989_27_29,13.975000000000001,111.91666666666667,2.8333333333333335,0.0,0.21440476190476165,0.209404761904762,0.4258244759446671,33.7,213538.0
1989_28_30,13.791666666666666,110.13333333333333,2.6666666666666665,0.0,0.27714285714285697,0.1678571428571429,0.39982508805833294,33.7,213538.0
1989_29_31,4.916666666666667,112.00416666666666,3.5833333333333335,0.08333333333333333,0.41190476190476194,0.10464285714285725,0.36239001718233294,33.7,213538.0
1989_30_32,3.6666666666666665,107.44583333333333,3.4166666666666665,0.08333333333333333,0.6014285714285715,0.05857142857142856,0.317133707045,33.7,213538.0
1989_31_33,4.633333333333334,101.89583333333333,2.75,0.08333333333333333,0.7800000000000002,0.03773809523809523,0.26966830111699996,33.7,213538.0
1989_32_34,11.333333333333334,100.25833333333333,2.25,0.0,0.8814285714285717,0.0455952380952381,0.225811638745667,33.7,213538.0
1989_33_35,19.64166666666667,84.47500000000001,0.5833333333333334,0.0,0.8452380952380955,0.09738095238095244,0.192996799828,33.7,213538.0
1989_34_36,21.166666666666668,70.17083333333333,0.5,0.4166666666666667,0.7466666666666667,0.1661904761904762,0.173388771477667,33.7,213538.0
1989_35_37,14.5,55.0875,0.0,1.1666666666666667,0.6773809523809523,0.22369047619047633,0.165635923539667,33.7,213538.0
