Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,3.2999999999999994,53.706250000000004,0.0,1.125,0.6473809523809523,0.5205357142857147,0.21235554868266698,50.2,238765.0
1987_19_21,4.325,43.02291666666667,0.0,2.0833333333333335,0.6182738095238093,0.49398809523809534,0.261589253165333,50.2,238765.0
1987_20_22,8.716666666666667,47.39791666666667,0.0,1.7916666666666667,0.5874999999999996,0.4669642857142857,0.305234389047,50.2,238765.0
1987_21_23,10.041666666666666,51.73541666666667,0.0,1.3333333333333333,0.5491071428571427,0.4582738095238094,0.330761606664333,50.2,238765.0
1987_22_24,9.925,73.02083333333333,0.125,0.125,0.46749999999999997,0.425892857142857,0.36072188131466704,50.2,238765.0
1987_23_25,8.025,82.69166666666666,0.5833333333333334,0.125,0.398809523809524,0.36041666666666666,0.40339756691,50.2,238765.0
1987_24_26,9.045833333333334,87.63541666666667,0.625,0.0,0.35601190476190503,0.26625,0.440645160625,50.2,238765.0
1987_25_27,18.841666666666665,82.69791666666667,0.5,0.0,0.35738095238095263,0.215,0.46761280877533296,50.2,238765.0
1987_26_28,26.295833333333334,71.5875,0.041666666666666664,0.0,0.27910714285714305,0.251845238095238,0.48154588230433293,50.2,238765.0
1987_27_29,30.854166666666668,69.94791666666667,0.0,0.0,0.20577380952380966,0.2841666666666667,0.49922247102966705,50.2,238765.0
1987_28_30,20.729166666666668,75.26458333333333,0.16666666666666666,0.0,0.17636904761904768,0.2941666666666667,0.524698923667,50.2,238765.0
1987_29_31,19.025000000000002,89.08958333333334,0.8333333333333334,0.0,0.22726190476190497,0.247797619047619,0.529956060043667,50.2,238765.0
1987_30_32,20.683333333333334,89.68333333333334,0.8333333333333334,0.0,0.25416666666666665,0.241547619047619,0.496786754093,50.2,238765.0
1987_31_33,25.320833333333336,74.10000000000001,0.6666666666666666,0.041666666666666664,0.25047619047619035,0.274404761904762,0.38738562414966704,50.2,238765.0
1987_32_34,20.879166666666666,53.125,0.0,0.4166666666666667,0.24178571428571402,0.306607142857143,0.26942184420000004,50.2,238765.0
1987_33_35,14.012500000000003,47.62916666666666,0.0,0.5833333333333334,0.305535714285714,0.31886904761904766,0.18770261866500002,50.2,238765.0
1987_34_36,11.4,54.37291666666667,0.041666666666666664,0.5416666666666666,0.45297619047619037,0.30636904761904765,0.21256545012166697,50.2,238765.0
1987_35_37,9.616666666666665,55.0375,0.041666666666666664,0.75,0.5779761904761904,0.31749999999999995,0.267601888737667,50.2,238765.0
1987_36_38,7.195833333333333,51.84375,0.041666666666666664,1.4583333333333333,0.650892857142857,0.327202380952381,0.305086391191333,50.2,238765.0
1988_18_20,3.9749999999999996,47.856249999999996,0.125,2.4583333333333335,0.7410119047619047,0.3257142857142857,0.20287401129966698,47.0,199484.0
1988_19_21,7.708333333333333,65.51041666666667,0.375,1.0,0.7272619047619048,0.3044642857142857,0.24521425213433298,47.0,199484.0
1988_20_22,13.25,78.99166666666666,1.0,0.7083333333333334,0.6344642857142858,0.3407738095238093,0.28689137696433303,47.0,199484.0
1988_21_23,19.116666666666667,84.72916666666667,1.0416666666666667,0.08333333333333333,0.518095238095238,0.374047619047619,0.333469982267333,47.0,199484.0
1988_22_24,16.745833333333334,84.03125,1.0833333333333333,0.16666666666666666,0.35464285714285704,0.39434523809523797,0.38956594911133297,47.0,199484.0
1988_23_25,12.158333333333333,82.65416666666667,0.4583333333333333,0.125,0.28892857142857137,0.326904761904762,0.442343721390667,47.0,199484.0
1988_24_26,25.104166666666668,86.11458333333333,0.375,0.125,0.242142857142857,0.31898809523809535,0.478194519362,47.0,199484.0
1988_25_27,35.14166666666667,82.69375000000001,0.08333333333333333,0.0,0.19101190476190466,0.3809523809523811,0.48905305373433294,47.0,199484.0
1988_26_28,36.1625,78.33125,0.041666666666666664,0.0,0.11571428571428564,0.44142857142857145,0.499882824034,47.0,199484.0
1988_27_29,18.145833333333332,78.36041666666667,0.4166666666666667,0.0,0.11345238095238097,0.40339285714285705,0.515065672811,47.0,199484.0
1988_28_30,6.816666666666667,85.28333333333335,0.75,0.0,0.23374999999999999,0.2794642857142857,0.5269875211346671,47.0,199484.0
1988_29_31,16.679166666666664,84.27291666666667,0.7916666666666666,0.0,0.34255952380952365,0.208095238095238,0.513905629098,47.0,199484.0
1988_30_32,18.675,80.97291666666666,0.4166666666666667,0.0,0.355297619047619,0.20595238095238066,0.486434875665,47.0,199484.0
1988_31_33,44.89166666666667,73.39999999999999,0.08333333333333333,0.0,0.31196428571428564,0.28232142857142833,0.45706839044933295,47.0,199484.0
1988_32_34,31.78333333333333,70.08958333333332,0.041666666666666664,0.041666666666666664,0.3276785714285713,0.42119047619047595,0.44234067384233294,47.0,199484.0
1988_33_35,29.091666666666665,69.14375,0.0,0.041666666666666664,0.4603571428571427,0.515654761904762,0.4256922635986671,47.0,199484.0
1988_34_36,5.2124999999999995,61.072916666666664,0.041666666666666664,0.8333333333333334,0.5726785714285714,0.5770238095238097,0.4036277660933329,47.0,199484.0
1988_35_37,6.491666666666667,56.24166666666667,0.041666666666666664,1.2083333333333333,0.6348214285714286,0.560714285714286,0.3773345457543329,47.0,199484.0
1988_36_38,9.429166666666667,33.96875,0.041666666666666664,2.875,0.623511904761905,0.573809523809524,0.335857771454333,47.0,199484.0
1989_18_20,10.166666666666666,42.77291666666667,0.0,2.2083333333333335,0.6817857142857142,0.6285119047619047,0.183355301249667,42.1,240459.0
1989_19_21,12.854166666666666,35.51458333333333,0.0,2.5,0.634702380952381,0.6580357142857144,0.22586549136066697,42.1,240459.0
1989_20_22,13.816666666666668,33.81458333333333,0.0,2.9583333333333335,0.5648214285714287,0.6829166666666667,0.264033123015667,42.1,240459.0
1989_21_23,13.862499999999999,46.01458333333333,0.0,2.1666666666666665,0.5067857142857143,0.6991071428571426,0.294581182729333,42.1,240459.0
1989_22_24,13.0625,66.69583333333334,0.041666666666666664,0.625,0.46482142857142855,0.6852976190476187,0.319945742092667,42.1,240459.0
1989_23_25,17.195833333333333,67.67916666666666,0.041666666666666664,0.08333333333333333,0.355059523809524,0.6664285714285709,0.35915144542033295,42.1,240459.0
1989_24_26,16.991666666666667,67.90625,0.08333333333333333,0.08333333333333333,0.2402976190476193,0.6273214285714283,0.41006140047,42.1,240459.0
1989_25_27,17.7625,70.58749999999999,0.041666666666666664,0.041666666666666664,0.15273809523809534,0.5684523809523809,0.46508713761366705,42.1,240459.0
1989_26_28,21.5,81.28541666666668,0.041666666666666664,0.0,0.13523809523809532,0.5455357142857143,0.5080282857023329,42.1,240459.0
1989_27_29,15.450000000000001,94.80208333333333,0.625,0.0,0.1207142857142857,0.48017857142857134,0.533547655573333,42.1,240459.0
1989_28_30,15.704166666666666,99.17708333333333,0.7083333333333334,0.0,0.14898809523809536,0.397380952380952,0.537419369871,42.1,240459.0
1989_29_31,10.933333333333332,99.62083333333334,1.0416666666666667,0.0,0.18666666666666668,0.29720238095238066,0.5189972122563329,42.1,240459.0
