Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,2.466666666666667,65.4,0.26666666666666666,1.2,0.6907619047619047,0.345047619047619,0.160065015712333,28.7,1289126.0
1987_19_21,1.2466666666666668,58.52666666666667,0.26666666666666666,1.4666666666666668,0.6756190476190472,0.30895238095238103,0.189618903897667,28.7,1289126.0
1987_20_22,9.266666666666666,60.863333333333344,0.26666666666666666,1.4000000000000001,0.6403809523809523,0.2934285714285713,0.211998907181,28.7,1289126.0
1987_21_23,10.139999999999999,64.57666666666667,0.3333333333333333,0.6,0.5865714285714286,0.29161904761904767,0.22817884480099998,28.7,1289126.0
1987_22_24,11.553333333333333,85.38333333333333,1.2666666666666666,0.0,0.477619047619048,0.271904761904762,0.25488688147833305,28.7,1289126.0
1987_23_25,9.726666666666667,97.79666666666667,2.1333333333333333,0.0,0.41895238095238135,0.217809523809524,0.30138244219300003,28.7,1289126.0
1987_24_26,13.166666666666666,100.48,1.8,0.0,0.3971428571428574,0.15447619047619066,0.350099788940333,28.7,1289126.0
1987_25_27,15.886666666666668,94.73333333333333,1.0666666666666667,0.0,0.40809523809523807,0.12933333333333333,0.39020654519000003,28.7,1289126.0
1987_26_28,16.48,81.01333333333334,0.19999999999999998,0.0,0.3974285714285714,0.12914285714285734,0.4112341001826671,28.7,1289126.0
1987_27_29,20.706666666666667,80.17,0.19999999999999998,0.0,0.41485714285714276,0.13628571428571434,0.42600485671366706,28.7,1289126.0
1987_28_30,20.9,82.37,0.4666666666666666,0.0,0.408952380952381,0.15438095238095234,0.433435460344,28.7,1289126.0
1987_29_31,16.64666666666667,97.77666666666669,1.2666666666666666,0.0,0.422,0.150285714285714,0.428003538764333,28.7,1289126.0
1987_30_32,10.573333333333332,98.75,1.3333333333333333,0.0,0.45133333333333336,0.13628571428571404,0.408035317292667,28.7,1289126.0
1987_31_33,14.92,87.16000000000001,0.8666666666666667,0.0,0.582,0.13180952380952368,0.36645093335199996,28.7,1289126.0
1987_32_34,15.606666666666664,66.82,0.06666666666666667,0.0,0.6407619047619048,0.17238095238095238,0.325064201960667,28.7,1289126.0
1987_33_35,13.726666666666665,60.830000000000005,0.0,0.06666666666666667,0.673809523809524,0.21457142857142866,0.29396973171999996,28.7,1289126.0
1987_34_36,5.733333333333334,69.34666666666668,0.3333333333333333,0.06666666666666667,0.6654285714285716,0.225809523809524,0.272939238309667,28.7,1289126.0
1987_35_37,4.413333333333333,64.05,0.4666666666666666,0.9333333333333335,0.6934285714285716,0.21200000000000033,0.25181033957133303,28.7,1289126.0
1987_36_38,2.813333333333334,60.080000000000005,0.4666666666666666,1.6000000000000003,0.7160000000000001,0.2002857142857147,0.226461575442333,28.7,1289126.0
1988_18_20,2.3866666666666667,55.70333333333334,0.06666666666666667,1.7333333333333336,0.8077142857142855,0.19857142857142832,0.15841933539699998,8.4,1214559.0
1988_19_21,4.38,79.36,0.8000000000000002,0.26666666666666666,0.7676190476190472,0.18419047619047602,0.17378688147833302,8.4,1214559.0
1988_20_22,3.3000000000000003,97.87666666666667,2.1333333333333333,0.13333333333333333,0.7036190476190473,0.16466666666666666,0.188505607148,8.4,1214559.0
1988_21_23,8.653333333333334,102.37666666666667,3.0,0.0,0.605142857142857,0.139904761904762,0.20849582102166697,8.4,1214559.0
1988_22_24,7.82,100.76666666666667,3.266666666666667,0.0,0.547142857142857,0.10980952380952397,0.23890729796933302,8.4,1214559.0
1988_23_25,6.8133333333333335,102.90333333333332,3.1333333333333333,0.0,0.6031428571428571,0.06961904761904762,0.26766895549,8.4,1214559.0
1988_24_26,4.486666666666667,109.83,3.1999999999999997,0.0,0.7057142857142855,0.042,0.290382228788667,8.4,1214559.0
1988_25_27,10.44,108.27,2.533333333333333,0.0,0.7162857142857142,0.049523809523809505,0.302835633882333,8.4,1214559.0
1988_26_28,14.453333333333333,98.22666666666667,1.3333333333333333,0.0,0.6319047619047619,0.06980952380952381,0.315949477041667,8.4,1214559.0
1988_27_29,11.453333333333333,94.96999999999998,1.3333333333333333,0.0,0.6079047619047621,0.0722857142857143,0.323466338352,8.4,1214559.0
1988_28_30,4.8533333333333335,102.11,2.4,0.0,0.7355238095238096,0.0443809523809524,0.322451876084667,8.4,1214559.0
1988_29_31,6.259999999999999,102.64666666666666,2.8666666666666667,0.0,0.8130476190476189,0.049809523809523804,0.312608418929667,8.4,1214559.0
1988_30_32,8.286666666666667,101.14666666666666,2.2666666666666666,0.0,0.8636190476190473,0.06704761904761904,0.302414420055333,8.4,1214559.0
1988_31_33,24.03333333333333,90.31333333333333,0.9333333333333332,0.0,0.766285714285714,0.15533333333333346,0.295907007176,8.4,1214559.0
1988_32_34,19.166666666666668,82.55666666666666,0.4666666666666666,0.13333333333333333,0.7054285714285712,0.2289523809523811,0.2951029947,8.4,1214559.0
