Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,4.533333333333334,58.85,0.3333333333333333,1.3333333333333333,0.673809523809524,0.3338095238095237,0.152417814323333,28.5,839972.0
1987_19_21,3.0666666666666664,54.78333333333333,0.3333333333333333,1.6666666666666667,0.6423809523809524,0.31095238095238104,0.18653623773800002,28.5,839972.0
1987_20_22,11.1,59.51666666666667,0.3333333333333333,1.6666666666666667,0.5985714285714286,0.3033333333333334,0.215353789190333,28.5,839972.0
1987_21_23,12.266666666666666,60.85,0.0,0.6666666666666666,0.546190476190476,0.31095238095238104,0.24163007309099999,28.5,839972.0
1987_22_24,12.566666666666665,78.66666666666667,0.6666666666666666,0.0,0.43285714285714266,0.29857142857142865,0.282545887029667,28.5,839972.0
1987_23_25,6.866666666666667,90.78333333333335,1.3333333333333333,0.0,0.36476190476190434,0.24380952380952403,0.34740845996033304,28.5,839972.0
1987_24_26,9.799999999999999,96.0,1.3333333333333333,0.0,0.34428571428571403,0.16714285714285734,0.408071837533,28.5,839972.0
1987_25_27,17.866666666666667,93.38333333333333,0.6666666666666666,0.0,0.35190476190476166,0.1366666666666667,0.453710742450667,28.5,839972.0
1987_26_28,23.433333333333334,79.21666666666665,0.0,0.0,0.32190476190476164,0.1523809523809523,0.47319069372333294,28.5,839972.0
1987_27_29,27.73333333333333,77.48333333333333,0.0,0.0,0.29047619047619033,0.18047619047619032,0.489376158877,28.5,839972.0
1987_28_30,21.933333333333334,76.95,0.0,0.0,0.2966666666666667,0.19761904761904767,0.49858165031766705,28.5,839972.0
1987_29_31,15.233333333333333,92.31666666666666,0.6666666666666666,0.0,0.33666666666666667,0.17333333333333334,0.49407399179366707,28.5,839972.0
1987_30_32,9.433333333333332,94.39999999999999,0.6666666666666666,0.0,0.4033333333333334,0.14095238095238097,0.4736094761816671,28.5,839972.0
1987_31_33,14.466666666666669,86.43333333333334,0.6666666666666666,0.0,0.5185714285714287,0.1252380952380953,0.43008746874433296,28.5,839972.0
1987_32_34,15.299999999999999,65.13333333333333,0.0,0.0,0.607619047619048,0.15095238095238098,0.386803644932,28.5,839972.0
1987_33_35,10.899999999999999,59.73333333333334,0.0,0.0,0.668571428571429,0.17619047619047634,0.35340268000266706,28.5,839972.0
1987_34_36,3.3333333333333335,66.35000000000001,0.3333333333333333,0.0,0.7033333333333336,0.17476190476190467,0.321965275373333,28.5,839972.0
1987_35_37,3.2000000000000006,61.650000000000006,0.3333333333333333,0.3333333333333333,0.733809523809524,0.15904761904761902,0.28327834519433304,28.5,839972.0
1987_36_38,4.066666666666667,55.93333333333334,0.3333333333333333,1.3333333333333333,0.7466666666666666,0.15476190476190466,0.23633485606199997,28.5,839972.0
1988_18_20,8.933333333333334,45.13333333333333,0.0,3.0,0.6942857142857144,0.321428571428571,0.149806405078,16.1,758724.0
1988_19_21,12.133333333333335,71.3,0.3333333333333333,1.3333333333333333,0.6504761904761903,0.337142857142857,0.176172587677,16.1,758724.0
1988_20_22,4.266666666666667,98.06666666666666,1.6666666666666667,0.3333333333333333,0.5995238095238093,0.33,0.215022382509333,16.1,758724.0
1988_21_23,7.566666666666667,110.36666666666667,2.3333333333333335,0.0,0.484285714285714,0.2823809523809527,0.266344777841667,16.1,758724.0
1988_22_24,4.033333333333334,107.53333333333335,3.0,0.0,0.4119047619047618,0.212857142857143,0.32862514265533305,16.1,758724.0
1988_23_25,4.4,103.31666666666666,2.6666666666666665,0.0,0.42142857142857143,0.1371428571428573,0.37461713791100004,16.1,758724.0
1988_24_26,1.366666666666667,104.08333333333333,2.3333333333333335,0.0,0.5809523809523811,0.07285714285714287,0.404789744822667,16.1,758724.0
1988_25_27,9.766666666666666,105.21666666666665,1.3333333333333333,0.0,0.6680952380952384,0.058095238095238096,0.419486276207,16.1,758724.0
1988_26_28,15.333333333333334,95.41666666666667,0.3333333333333333,0.0,0.6361904761904763,0.0719047619047618,0.4393773065333329,16.1,758724.0
1988_27_29,15.366666666666667,90.41666666666667,0.6666666666666666,0.0,0.5680952380952383,0.08904761904761893,0.4501191543246671,16.1,758724.0
1988_28_30,6.233333333333333,96.93333333333334,1.6666666666666667,0.0,0.6176190476190477,0.062380952380952266,0.4419012117716671,16.1,758724.0
1988_29_31,9.7,100.86666666666667,2.0,0.0,0.6619047619047621,0.0657142857142856,0.40890060588566707,16.1,758724.0
1988_30_32,11.066666666666668,100.48333333333333,1.3333333333333333,0.0,0.742857142857143,0.07428571428571422,0.36526223632733296,16.1,758724.0
1988_31_33,28.7,90.08333333333333,0.3333333333333333,0.0,0.7023809523809527,0.15095238095238098,0.323258540103667,16.1,758724.0
1988_32_34,20.7,80.21666666666665,0.0,0.3333333333333333,0.6914285714285717,0.2171428571428573,0.294675950503333,16.1,758724.0
1988_33_35,19.033333333333335,72.95,0.0,0.3333333333333333,0.6395238095238097,0.27857142857142864,0.277857555940333,16.1,758724.0
1988_34_36,1.9000000000000001,62.23333333333333,0.3333333333333333,0.6666666666666666,0.6566666666666666,0.2804761904761903,0.267721000833667,16.1,758724.0
1988_35_37,0.6,59.666666666666664,0.3333333333333333,1.0,0.7033333333333333,0.253333333333333,0.256954792588333,16.1,758724.0
1988_36_38,4.233333333333333,40.083333333333336,0.3333333333333333,2.0,0.7347619047619047,0.237142857142857,0.233636737834,16.1,758724.0
1989_18_20,6.5,58.43333333333334,0.0,2.0,0.7414285714285714,0.34571428571428564,0.152789501186,26.0,816728.0
1989_19_21,13.299999999999999,58.08333333333332,0.0,1.6666666666666667,0.6695238095238097,0.3704761904761906,0.171196149900667,26.0,816728.0
1989_20_22,12.299999999999999,48.48333333333333,0.0,1.6666666666666667,0.5933333333333334,0.38571428571428595,0.19424508879933303,26.0,816728.0
1989_21_23,23.266666666666666,48.95000000000001,0.0,1.3333333333333333,0.524761904761905,0.4071428571428573,0.22249743861,26.0,816728.0
1989_22_24,16.433333333333334,65.60000000000001,0.0,0.3333333333333333,0.45761904761904765,0.42142857142857143,0.25525462588966696,26.0,816728.0
1989_23_25,32.0,69.60000000000001,0.3333333333333333,0.0,0.34,0.43476190476190474,0.311015887670667,26.0,816728.0
1989_24_26,19.533333333333335,82.05,0.6666666666666666,0.0,0.215238095238095,0.4557142857142857,0.37942427389899996,26.0,816728.0
1989_25_27,20.000000000000004,88.83333333333333,0.6666666666666666,0.0,0.16095238095238065,0.42047619047619067,0.447416105661333,26.0,816728.0
1989_26_28,6.866666666666667,97.7,0.3333333333333333,0.0,0.13571428571428545,0.374761904761905,0.48451920561666706,26.0,816728.0
1989_27_29,5.633333333333333,106.51666666666667,1.6666666666666667,0.0,0.1619047619047618,0.265714285714286,0.49964167147533295,26.0,816728.0
1989_28_30,5.6000000000000005,106.55,2.3333333333333335,0.0,0.26238095238095244,0.16761904761904778,0.49791014297633296,26.0,816728.0
1989_29_31,3.6666666666666665,109.16666666666667,3.3333333333333335,0.0,0.42476190476190495,0.08000000000000003,0.4680850868756671,26.0,816728.0
1989_30_32,3.6666666666666665,102.71666666666665,3.0,0.0,0.661904761904762,0.032380952380952364,0.4124050939283329,26.0,816728.0
1989_31_33,3.8333333333333335,96.68333333333334,2.3333333333333335,0.0,0.8238095238095241,0.021428571428571432,0.34138931204733297,26.0,816728.0
1989_32_34,10.633333333333333,94.06666666666668,1.6666666666666667,0.0,0.918095238095238,0.041904761904761896,0.28334670128899997,26.0,816728.0
1989_33_35,14.799999999999999,79.9,0.3333333333333333,0.0,0.8419047619047619,0.0938095238095239,0.242722687055333,26.0,816728.0
1989_34_36,19.2,67.15,0.3333333333333333,0.3333333333333333,0.7376190476190475,0.1595238095238097,0.21889457908566698,26.0,816728.0
1989_35_37,11.366666666666667,52.68333333333334,0.0,1.0,0.6633333333333336,0.20809523809523833,0.208293934731,26.0,816728.0
1989_36_38,9.299999999999999,40.75,0.0,1.6666666666666667,0.6433333333333336,0.23380952380952402,0.20480154516899998,26.0,816728.0
1990_18_20,3.8000000000000003,22.516666666666666,0.0,4.0,0.6333333333333333,0.5671428571428573,0.124904270052,31.7,886790.0
1990_19_21,5.066666666666666,36.449999999999996,0.0,2.6666666666666665,0.622857142857143,0.5514285714285717,0.156119731358667,31.7,886790.0
