Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,4.0361111111111105,67.5416666666667,1.3611111111111123,0.777777777777779,0.6613888888888889,0.5904365079365079,0.169709408768,32.9,756000.0
1987_19_21,9.755555555555576,65.03611111111115,1.0555555555555565,1.0277777777777788,0.5992857142857143,0.5848412698412697,0.20775829327433298,32.9,756000.0
1987_20_22,18.07222222222224,68.6027777777778,0.8333333333333343,1.0277777777777788,0.5321428571428574,0.6124999999999999,0.264387435803,32.9,756000.0
1987_21_23,17.894444444444463,71.1861111111111,0.30555555555555536,0.8888888888888898,0.364047619047619,0.630436507936508,0.342594831341,32.9,756000.0
1987_22_24,14.619444444444435,89.90972222222221,0.972222222222222,0.0,0.24476190476190504,0.5813888888888888,0.4206460906366671,32.9,756000.0
1987_23_25,13.066666666666634,101.17222222222233,2.000000000000001,0.0,0.18269841269841267,0.4823809523809523,0.495526578742,32.9,756000.0
1987_24_26,15.074999999999969,103.35000000000014,2.222222222222223,0.0,0.206904761904762,0.38579365079365074,0.546450729282333,32.9,756000.0
1987_25_27,15.630555555555532,102.76111111111128,1.7500000000000009,0.0,0.22718253968253965,0.31067460317460305,0.5808447430053331,32.9,756000.0
1987_26_28,25.547222222222235,93.06111111111119,0.5277777777777777,0.0,0.22646825396825399,0.29146825396825365,0.592806208143667,32.9,756000.0
1987_27_29,34.0277777777778,92.89583333333339,0.2222222222222221,0.0,0.19801587301587298,0.31968253968253935,0.593198878343667,32.9,756000.0
1987_28_30,32.697222222222244,94.19305555555563,0.027777777777777766,0.0,0.14384920634920625,0.3756349206349203,0.572227384034,32.9,756000.0
1987_29_31,19.030555555555566,104.88888888888903,1.4444444444444444,0.0,0.1552777777777776,0.35531746031746,0.527937047537,32.9,756000.0
1987_30_32,7.31388888888889,107.7805555555557,1.75,0.0,0.3801587301587299,0.294642857142857,0.465793031759667,32.9,756000.0
1987_31_33,31.119444444444444,102.26666666666681,1.9722222222222223,0.0,0.5861507936507934,0.29797619047619034,0.40104461974600003,32.9,756000.0
1987_32_34,29.719444444444445,83.5138888888889,0.5555555555555557,0.055555555555555663,0.6872619047619047,0.41753968253968266,0.3521721311473329,32.9,756000.0
1987_33_35,29.613888888888884,75.57222222222227,0.22222222222222232,0.055555555555555663,0.634404761904762,0.535793650793651,0.323616442746,32.9,756000.0
1987_34_36,3.0222222222222235,74.78055555555561,0.0,0.13888888888888898,0.6250793650793652,0.5719047619047624,0.30296941945,32.9,756000.0
1987_35_37,6.55,68.39583333333339,0.0,0.13888888888888898,0.6507539682539684,0.5501984126984131,0.282061703438667,32.9,756000.0
1987_36_38,10.122222222222232,66.97500000000007,0.0,0.16666666666666674,0.637063492063492,0.5641666666666666,0.258051000451667,32.9,756000.0
1988_18_20,11.116666666666667,50.05000000000003,0.08333333333333333,1.8055555555555565,0.6528968253968254,0.6609920634920633,0.14385072928200002,14.3,779000.0
1988_19_21,5.13888888888889,69.66388888888879,1.2777777777777768,0.9722222222222232,0.6183730158730157,0.6551190476190473,0.16505078269433301,14.3,779000.0
1988_20_22,4.7250000000000005,102.46944444444414,3.277777777777777,0.3333333333333333,0.6135714285714284,0.6087301587301587,0.21238144130833303,14.3,779000.0
1988_21_23,2.1416666666666666,119.19861111111065,4.527777777777777,0.0,0.5778571428571427,0.529642857142857,0.27560183245000003,14.3,779000.0
1988_22_24,9.77500000000001,118.47777777777732,4.277777777777777,0.0,0.4693253968253967,0.4701190476190476,0.34420630264200003,14.3,779000.0
1988_23_25,9.15277777777779,113.53194444444432,3.388888888888887,0.0,0.35408730158730134,0.388015873015873,0.3891594478,14.3,779000.0
1988_24_26,9.280555555555567,110.28472222222233,2.72222222222222,0.0,0.37234126984126964,0.29404761904761906,0.418855495296,14.3,779000.0
1988_25_27,11.2777777777778,114.62083333333366,2.777777777777777,0.0,0.38253968253968235,0.2316666666666667,0.43854033444300006,14.3,779000.0
1988_26_28,16.550000000000043,105.73888888888911,1.6666666666666667,0.0,0.392222222222222,0.20428571428571432,0.44198513496866704,14.3,779000.0
1988_27_29,17.527777777777818,104.5125000000001,1.4444444444444435,0.0,0.3599999999999997,0.18801587301587333,0.430421931878667,14.3,779000.0
1988_28_30,8.922222222222244,109.52500000000009,2.22222222222222,0.0,0.5057142857142857,0.12329365079365102,0.40228883684600003,14.3,779000.0
1988_29_31,2.774999999999999,116.16805555555567,2.888888888888887,0.0,0.7090476190476194,0.06154761904761916,0.3638070997163329,14.3,779000.0
1988_30_32,6.050000000000011,118.04583333333333,3.5555555555555536,0.0,0.8686111111111113,0.04373015873015873,0.317172439295,14.3,779000.0
1988_31_33,5.197222222222231,114.62083333333332,2.1944444444444433,0.0,0.8949603174603177,0.06309523809523802,0.27274535519133297,14.3,779000.0
1988_32_34,5.122222222222232,105.40555555555557,1.6388888888888877,0.0,0.8836507936507937,0.07968253968253959,0.244543157073,14.3,779000.0
1988_33_35,0.81111111111111,95.27500000000016,0.5277777777777777,0.0,0.8730158730158734,0.08206349206349199,0.230870126135,14.3,779000.0
1988_34_36,9.319444444444434,75.37638888888894,0.11111111111111101,0.36111111111111,0.8955555555555557,0.08119047619047633,0.225900558774,14.3,779000.0
1988_35_37,13.419444444444444,67.00972222222224,0.0,0.36111111111111,0.8225000000000003,0.13765873015873029,0.22107917334333302,14.3,779000.0
1988_36_38,14.466666666666667,49.572222222222194,0.0,0.472222222222221,0.7230555555555557,0.22059523809523832,0.205810316775667,14.3,779000.0
1989_18_20,8.238888888888876,67.5763888888888,0.4444444444444444,1.5277777777777768,0.6484920634920633,0.46218253968253964,0.15277383212133303,31.2,895000.0
1989_19_21,11.625,74.52499999999993,0.4444444444444444,0.055555555555555663,0.596190476190476,0.4696428571428573,0.18621631127,31.2,895000.0
1989_20_22,12.275,65.95416666666664,0.4166666666666667,0.30555555555555564,0.5518253968253967,0.4654761904761906,0.23110434693300003,31.2,895000.0
1989_21_23,18.811111111111135,58.70555555555557,0.0,0.4166666666666667,0.512142857142857,0.4721031746031747,0.288598105920333,31.2,895000.0
1989_22_24,23.236111111111132,65.69166666666666,0.0,0.361111111111111,0.421626984126984,0.521111111111111,0.359791626607333,31.2,895000.0
1989_23_25,26.586111111111137,78.10972222222223,0.25,0.11111111111111101,0.3153968253968253,0.5334920634920634,0.443318340934,31.2,895000.0
1989_24_26,22.03333333333333,89.41805555555557,0.5833333333333334,0.0,0.20726190476190465,0.522738095238095,0.5216189079253329,31.2,895000.0
1989_25_27,15.947222222222202,104.72916666666657,1.1944444444444435,0.0,0.17714285714285702,0.42329365079365067,0.5728220181600001,31.2,895000.0
1989_26_28,12.430555555555536,106.80694444444423,1.2499999999999991,0.0,0.18722222222222198,0.33202380952380967,0.581471321747,31.2,895000.0
1989_27_29,5.241666666666656,116.65555555555534,2.8611111111111094,0.0,0.323174603174603,0.2074603174603177,0.549944899133,31.2,895000.0
1989_28_30,1.6194444444444456,115.23055555555534,3.083333333333332,0.0,0.5476984126984127,0.10551587301587313,0.48549676239766704,31.2,895000.0
1989_29_31,6.452777777777778,115.6375,4.11111111111111,0.0,0.711825396825397,0.06285714285714279,0.41073766794,31.2,895000.0
1989_30_32,9.097222222222223,109.73472222222233,3.5,0.0,0.7654761904761908,0.062460317460317404,0.342614302148667,31.2,895000.0
1989_31_33,15.7638888888889,101.60555555555574,3.0,0.0,0.7453174603174603,0.10611111111111098,0.29424624676433303,31.2,895000.0
1989_32_34,12.2638888888889,100.4708333333334,2.3888888888888897,0.0,0.7298015873015874,0.15484126984126997,0.264464932824,31.2,895000.0
1989_33_35,13.286111111111133,88.32916666666665,1.0555555555555565,0.0,0.7158333333333333,0.203730158730159,0.24860791733433302,31.2,895000.0
1989_34_36,12.230555555555567,81.65138888888886,0.7222222222222232,0.3333333333333333,0.6979761904761906,0.23047619047619103,0.240087842557333,31.2,895000.0
