Year,SumPcpn,SumEGDD_C,SumHeatD,SumFrostD,AvgSI,AvgPrcnAWHC,NDVI,Yield,Area
1987_18_20,16.683333333333334,23.75,0.0,4.333333333333333,0.5564285714285714,0.8557142857142858,0.34204416666666704,49.2,6000.0
1987_19_21,14.616666666666667,37.824999999999996,0.0,3.1666666666666665,0.5561904761904763,0.8592857142857143,0.375037444444667,49.2,6000.0
1987_20_22,17.683333333333334,51.10833333333333,0.0,2.1666666666666665,0.5702380952380955,0.8497619047619048,0.40799172222233293,49.2,6000.0
1987_21_23,15.116666666666665,60.833333333333336,0.0,1.6666666666666667,0.5545238095238095,0.8454761904761906,0.4394791666666671,49.2,6000.0
1987_22_24,23.816666666666666,67.80833333333334,0.0,0.5,0.5261904761904763,0.869761904761905,0.46593372222199997,49.2,6000.0
1987_23_25,18.400000000000002,69.37499999999999,0.0,0.16666666666666666,0.49523809523809526,0.8840476190476195,0.4890861666663329,49.2,6000.0
1987_24_26,26.61666666666667,73.69999999999999,0.0,0.0,0.44761904761904797,0.8735714285714291,0.508584888888667,49.2,6000.0
1987_25_27,18.033333333333335,81.0,0.0,0.0,0.37404761904761924,0.8514285714285718,0.5302228888886671,49.2,6000.0
1987_26_28,16.433333333333334,93.51666666666667,0.5,0.0,0.30928571428571433,0.7914285714285717,0.553247222222,49.2,6000.0
1987_27_29,5.183333333333334,101.06666666666668,0.5,0.0,0.2478571428571427,0.6911904761904762,0.576942611111,49.2,6000.0
1987_28_30,14.683333333333335,105.04166666666667,0.5,0.0,0.22523809523809502,0.5790476190476194,0.5934575,49.2,6000.0
1987_29_31,18.916666666666668,88.51666666666667,0.0,0.0,0.15047619047619035,0.5340476190476192,0.602772277778,49.2,6000.0
1987_30_32,22.150000000000002,81.39999999999999,0.0,0.0,0.12214285714285715,0.5314285714285716,0.603068666666667,49.2,6000.0
1987_31_33,16.033333333333335,80.875,0.16666666666666666,0.0,0.07595238095238094,0.5083333333333333,0.5757568333333329,49.2,6000.0
1987_32_34,15.366666666666667,92.375,0.6666666666666666,0.0,0.07785714285714286,0.44857142857142834,0.5377768333333329,49.2,6000.0
1987_33_35,12.516666666666667,81.04166666666667,0.6666666666666666,0.3333333333333333,0.09595238095238111,0.3740476190476187,0.5015349444446671,49.2,6000.0
1987_34_36,8.299999999999999,69.21666666666665,0.5,0.6666666666666666,0.14428571428571432,0.308333333333333,0.49988172222233296,49.2,6000.0
1987_35_37,23.383333333333336,61.78333333333334,0.0,0.6666666666666666,0.17428571428571435,0.301190476190476,0.49604294444433294,49.2,6000.0
1987_36_38,30.066666666666663,63.50000000000001,0.0,0.3333333333333333,0.21785714285714267,0.3652380952380953,0.47147161111100006,49.2,6000.0
1988_18_20,13.233333333333334,50.35833333333333,0.0,2.1666666666666665,0.5704761904761907,0.8597619047619048,0.344080055555333,52.2,6000.0
1988_19_21,22.03333333333333,58.51666666666667,0.0,1.0,0.5735714285714287,0.8630952380952381,0.39204461111100003,52.2,6000.0
1988_20_22,22.066666666666666,57.708333333333336,0.0,0.5,0.5480952380952383,0.8757142857142858,0.42946705555566705,52.2,6000.0
1988_21_23,13.550000000000002,46.84166666666667,0.0,1.5,0.5352380952380953,0.8561904761904762,0.45265544444466704,52.2,6000.0
1988_22_24,10.416666666666666,59.85833333333333,0.6666666666666666,1.3333333333333333,0.5235714285714287,0.8297619047619046,0.45805844444466703,52.2,6000.0
1988_23_25,15.483333333333334,74.625,0.8333333333333334,1.0,0.49857142857142867,0.8107142857142856,0.46319555555566705,52.2,6000.0
1988_24_26,24.05,82.68333333333334,0.8333333333333334,0.0,0.40738095238095234,0.8300000000000001,0.4678291111113329,52.2,6000.0
1988_25_27,21.333333333333332,89.96666666666665,1.0,0.0,0.3235714285714287,0.8185714285714286,0.4733173333333329,52.2,6000.0
1988_26_28,19.933333333333334,95.175,1.1666666666666667,0.0,0.23190476190476197,0.7883333333333334,0.483997111111,52.2,6000.0
1988_27_29,16.066666666666666,107.43333333333332,1.1666666666666667,0.0,0.15976190476190497,0.7273809523809524,0.4971091666663329,52.2,6000.0
1988_28_30,15.033333333333333,104.39999999999999,0.6666666666666666,0.0,0.09904761904761915,0.64,0.508289333333,52.2,6000.0
1988_29_31,22.28333333333333,112.88333333333333,1.1666666666666667,0.0,0.08952380952380946,0.5597619047619047,0.5079956666663329,52.2,6000.0
1988_30_32,21.78333333333333,118.81666666666666,1.8333333333333333,0.0,0.07476190476190471,0.515,0.49894627777766704,52.2,6000.0
1988_31_33,26.616666666666664,106.0,1.5,0.0,0.0478571428571428,0.5183333333333334,0.4867385555556671,52.2,6000.0
1988_32_34,23.149999999999995,86.76666666666667,0.6666666666666666,0.0,0.01738095238095237,0.5180952380952379,0.48016405555566705,52.2,6000.0
1988_33_35,28.866666666666664,72.2,0.0,0.0,0.036428571428571435,0.524285714285714,0.4827361666666671,52.2,6000.0
1988_34_36,22.716666666666665,69.125,0.0,0.0,0.12714285714285722,0.5257142857142854,0.48749077777766703,52.2,6000.0
1988_35_37,22.03333333333333,60.416666666666664,0.0,0.0,0.21071428571428563,0.5373809523809521,0.4808689444443329,52.2,6000.0
1988_36_38,16.733333333333334,51.666666666666664,0.0,0.6666666666666666,0.27714285714285697,0.5807142857142854,0.4580026666666671,52.2,6000.0
1989_18_20,36.21666666666667,54.65833333333334,0.0,1.0,0.5483333333333333,0.9073809523809523,0.204258388889,50.0,3000.0
1989_19_21,21.083333333333332,63.225,0.0,0.6666666666666666,0.5554761904761903,0.8845238095238094,0.24059522222233298,50.0,3000.0
